Index,StartTimestamp,EndTimestamp,ResponseTime,Batch,BatchOutput,writePercentage,addOps,deleteOps,queryOps,batchSize,timeSleptAfterThisBatch
0,1715970220525,1715970220532,7,Q 177 49 & A 132 187 & Q 98 121 & Q 143 23 & Q 109 99 & D 186 109 & A 66 66 & Q 25 83 & Q 125 190 & Q 194 104 & Q 21 177 & Q 99 165 & Q 151 146 & Q 103 84 & Q 88 195 & Q 175 97 & D 14 91 & Q 15 151 & D 141 111 & Q 182 74 & Q 26 55 & A 84 110 & A 194 164 & Q 170 40 & F,-1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & ,32.26672439716645,4,3,17,24,6566
1,1715970227178,1715970227194,16,Q 130 141 & Q 70 184 & D 182 188 & A 101 198 & Q 50 143 & Q 30 2 & Q 78 126 & Q 156 7 & A 8 108 & A 10 70 & Q 141 91 & Q 84 160 & Q 113 92 & Q 97 100 & Q 98 184 & Q 119 184 & F,-1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & ,33.51524643680758,3,1,12,16,3309
2,1715970230492,1715970230495,3,Q 144 26 & A 65 72 & Q 11 145 & Q 162 62 & Q 168 95 & D 104 65 & Q 84 132 & Q 26 96 & Q 57 163 & D 178 108 & Q 178 187 & Q 88 87 & F,-1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & ,28.128785991335047,1,2,9,12,6399
3,1715970236894,1715970236909,15,Q 20 3 & A 6 52 & Q 23 44 & Q 124 121 & A 49 168 & Q 38 10 & Q 144 183 & Q 171 87 & Q 121 19 & A 40 25 & Q 63 91 & Q 193 179 & Q 156 95 & Q 200 12 & Q 39 63 & Q 125 182 & Q 21 82 & Q 37 162 & Q 65 135 & Q 49 79 & F,-1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & ,24.133789051024088,3,0,17,20,3289
4,1715970240186,1715970240196,10,Q 123 60 & A 183 118 & Q 157 182 & Q 125 75 & A 27 28 & Q 56 188 & Q 141 196 & Q 180 192 & Q 179 172 & D 125 120 & A 198 73 & A 89 185 & Q 32 44 & Q 114 36 & Q 113 8 & D 159 139 & Q 171 73 & A 114 70 & Q 86 76 & A 62 76 & Q 168 60 & Q 170 50 & Q 65 127 & Q 22 130 & Q 91 71 & A 158 147 & F,-1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & ,37.511254496717925,7,2,17,26,8602
5,1715970248791,1715970248792,1,Q 75 15 & Q 145 95 & Q 124 93 & Q 39 9 & Q 5 166 & Q 128 184 & Q 100 110 & Q 30 85 & Q 159 157 & Q 140 196 & Q 193 108 & Q 1 97 & F,-1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & ,31.15671463827748,0,0,12,12,893
6,1715970249686,1715970249689,3,Q 17 154 & Q 5 195 & Q 148 155 & Q 196 161 & D 154 149 & Q 54 158 & Q 129 67 & Q 96 82 & Q 141 90 & Q 192 54 & A 127 110 & Q 161 92 & Q 153 57 & Q 169 149 & Q 75 1 & F,-1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & ,29.48555814844117,1,1,13,15,3607
7,1715970253294,1715970253303,9,Q 40 126 & A 83 145 & Q 33 129 & Q 18 13 & Q 71 119 & D 57 16 & Q 112 12 & Q 196 174 & Q 101 126 & Q 119 194 & Q 33 184 & Q 59 189 & Q 32 35 & Q 166 124 & Q 77 10 & Q 90 124 & Q 30 20 & D 165 132 & Q 103 109 & Q 81 6 & Q 200 10 & Q 71 8 & D 23 190 & Q 117 144 & Q 85 2 & Q 12 145 & F,-1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & ,24.233135613660444,1,3,22,26,2809
8,1715970256105,1715970256110,5,Q 88 142 & Q 81 48 & Q 92 62 & Q 53 140 & Q 64 76 & Q 15 28 & Q 164 26 & Q 4 74 & Q 31 41 & Q 36 38 & Q 198 50 & Q 19 80 & D 93 178 & Q 120 134 & Q 193 170 & D 113 31 & Q 162 168 & Q 94 40 & Q 73 16 & D 149 144 & Q 122 108 & Q 41 120 & Q 80 105 & F,-1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & -1 & ,18.669904196296876,0,3,20,23,8437
9,1715970264544,1715970264562,18,Q 101 149 & D 62 46 & Q 118 149 & D 128 84 & Q 198 113 & Q 82 180 & Q 34 93 & D 89 135 & Q 131 101 & Q 79 31 & Q 3 198 & A 26 38 & Q 120 199 & Q 108 40 & Q 59 148 & Q 7 178 & A 117 87 & Q 150 18 & F,-1 & -1 & -1 & -1 & -1 & -1 & -1 & 4 & -1 & -1 & -1 & -1 & -1 & ,26.28916985673146,2,3,13,18,5516
